,code,real,predic,real_pct,pre_pct
26,sh.600183,16.3100,18.12601,-0.01746987951807244,0.09192836715514385
225,sz.002415,35.0600,35.73698,-0.017652003362286228,0.0013163473867308095
74,sh.601006,6.5700,7.8462167,-0.017937219730941756,0.1728276051747959
160,sh.603899,50.2000,51.21007,-0.019148104728409443,0.0005875647463990941
101,sh.601390,6.1300,7.5565505,-0.019199999999999995,0.20904808044433598
211,sz.002142,33.0600,33.262463,-0.01928211213289821,-0.01327610157321879
126,sh.601877,35.3300,38.7444,-0.021329639889196783,0.07325207823861657
117,sh.601800,9.0600,10.69067,-0.021598272138228847,0.15450000145007925
245,sz.002841,74.6500,75.538605,-0.02264990835297187,-0.0110159107576836
237,sz.002607,5.8700,6.414165,-0.02329450915141429,0.06724875540582587
65,sh.600900,23.2000,25.196838,-0.02397980647875475,0.060026856495845715
274,sh.600900,23.2000,25.196838,-0.02397980647875475,0.060026856495845715
50,sh.600606,3.7700,5.038161,-0.025839793281653756,0.30185033615861445
137,sh.601985,6.7400,8.25181,-0.026011560693641522,0.19245810315788137
179,sz.000596,227.4800,226.9969,-0.02611524959328715,-0.028183481180664827
85,sh.601166,19.1000,20.438202,-0.026999490575649432,0.041171773015632906
279,sh.601166,19.1000,20.438202,-0.026999490575649432,0.041171773015632906
56,sh.600760,55.3700,58.774235,-0.027743634767339875,0.03203221723842864
205,sz.002049,182.1000,195.75108,-0.031022189112967613,0.04161700300124216
230,sz.002493,15.5900,16.93562,-0.031075201988812973,0.052555584477815165
38,sh.600426,28.5700,30.985699,-0.03544902093180291,0.046107316001052334
99,sh.601360,8.1500,9.679976,-0.035502958579881505,0.1455593447713457
267,sh.600588,19.4600,21.112997,-0.03567888999008917,0.04623374901158139
48,sh.600588,19.4600,21.112997,-0.03567888999008917,0.04623374901158139
215,sz.002236,15.6800,17.648415,-0.03626306084818687,0.08472124227513245
142,sh.603019,27.2900,27.336529,-0.036710201200141124,-0.03506781581093632
184,sz.000708,19.1300,21.057932,-0.037242073477604554,0.059785198793377514
105,sh.601618,3.4100,4.818986,-0.03943661971830981,0.35746082789461386
64,sh.600893,39.2100,42.6856,-0.04132029339853294,0.0436577085760812
273,sh.600893,39.2100,42.6856,-0.04132029339853294,0.0436577085760812
186,sz.000768,27.4300,28.855116,-0.04291695743196089,0.006807951517897148
261,sh.600346,22.2700,24.15016,-0.04338487972508598,0.03737799982025036
33,sh.600346,22.2700,24.15016,-0.04338487972508598,0.03737799982025036
90,sh.601225,19.3900,20.47085,-0.04388560157790933,0.0094107490554598
153,sh.603486,109.5000,114.55133,-0.04575163398692805,-0.0017313240400327334
34,sh.600352,10.1600,11.84996,-0.04600938967136148,0.11267233118764675
144,sh.603160,56.3200,61.362328,-0.046232006773920364,0.03915880737821498
248,sz.002938,28.3000,31.678268,-0.048099562731247936,0.06553206971467151
246,sz.002916,91.1200,99.39035,-0.04905030265080346,0.037261013794582354
203,sz.002027,6.2700,7.7275305,-0.050000000000000044,0.17083795142896263
197,sz.000977,24.5300,26.501114,-0.05362654320987659,0.022419517422899826
266,sh.600585,33.7400,36.583103,-0.05622377622377617,0.023303585452633335
47,sh.600585,33.7400,36.583103,-0.05622377622377617,0.023303585452633335
70,sh.600941,61.3500,65.39487,-0.056299030918320336,0.005920119110281119
290,sh.601857,5.3200,6.733868,-0.05673758865248213,0.19394824859943793
123,sh.601857,5.3200,6.733868,-0.05673758865248213,0.19394824859943793
112,sh.601698,10.3900,12.544133,-0.05802357207615583,0.13727408761018434
35,sh.600362,17.6300,19.801687,-0.05822649572649574,0.05778243806627059
75,sh.601009,10.5800,11.922317,-0.05871886120996439,0.06070431950253519
7,sh.600019,6.2300,7.7689104,-0.05891238670694854,0.17355142115106026
221,sz.002352,50.1100,52.63925,-0.06161048689138571,-0.014246222678195197
269,sh.600745,63.8000,69.04305,-0.06259183073758456,0.014443912332351427
55,sh.600745,63.8000,69.04305,-0.06259183073758456,0.014443912332351427
41,sh.600460,44.1900,49.31407,-0.06317574729701092,0.04545413727524772
29,sh.600219,3.4500,4.921715,-0.06504065040650397,0.33379804409616365
6,sh.600018,5.8200,7.4157434,-0.06730769230769229,0.1884204088113246
198,sz.001289,21.1600,24.016464,-0.06825187142228095,0.05752814766175418
72,sh.600989,14.6800,16.779795,-0.07029765674477517,0.06268490772597635
157,sh.603806,74.3100,84.354645,-0.07228464419475644,0.05311666386255465
150,sh.603290,350.9900,398.94986,-0.07270613722226615,0.05400084441399344
